"MEG_ID"	"Type"	"Class"	"Mechanism"	"Group"	"SNP"
"MEG_2706"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_ABC_efflux_pumps"	"EFRA"	NA
"MEG_2707"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_ABC_efflux_pumps"	"EFRB"	NA
"MEG_2708"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"ELM"	NA
"MEG_2709"	"Drugs"	"Mycobacterium_tuberculosis-specific_Drug"	"Ethambutol_resistant_arabinosyltransferase"	"EMBA"	"RequiresSNPConfirmation"
"MEG_2710"	"Drugs"	"Mycobacterium_tuberculosis-specific_Drug"	"Ethambutol_resistant_arabinosyltransferase"	"EMBB"	"RequiresSNPConfirmation"
"MEG_2711"	"Drugs"	"Mycobacterium_tuberculosis-specific_Drug"	"Ethambutol_resistant_arabinosyltransferase"	"EMBB"	"RequiresSNPConfirmation"
"MEG_2712"	"Drugs"	"Mycobacterium_tuberculosis-specific_Drug"	"Ethambutol_resistant_arabinosyltransferase"	"EMBC"	"RequiresSNPConfirmation"
"MEG_2713"	"Drugs"	"Mycobacterium_tuberculosis-specific_Drug"	"Ethambutol_resistant_arabinosyltransferase"	"EMBR"	"RequiresSNPConfirmation"
"MEG_2714"	"Biocides"	"Quaternary_Ammonium_Compounds_(QACs)_resistance"	"QAC_efflux_pump"	"EMEA"	NA
"MEG_2715"	"Biocides"	"Multi-biocide_resistance"	"Multi-biocide_RND_efflux_pump"	"EMHA"	NA
"MEG_2716"	"Biocides"	"Multi-biocide_resistance"	"Multi-biocide_RND_efflux_pump"	"EMHB"	NA
"MEG_2717"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_RND_efflux_pumps"	"EMHC"	NA
"MEG_2718"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_RND_efflux_pumps"	"EMHC"	NA
"MEG_2719"	"Biocides"	"Multi-biocide_resistance"	"Multi-biocide_RND_efflux_regulator"	"EMHR"	NA
"MEG_2720"	"Biocides"	"Multi-biocide_resistance"	"Multi-biocide_MATE_efflux_pump"	"EMMDR"	NA
"MEG_2721"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_MFS_efflux_pumps"	"EMRA"	NA
"MEG_2722"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_MFS_efflux_pumps"	"EMRA"	NA
"MEG_2723"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_MFS_efflux_pumps"	"EMRASM"	NA
"MEG_2724"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_MFS_efflux_pumps"	"EMRB"	NA
"MEG_2725"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_MFS_efflux_pumps"	"EMRB"	NA
"MEG_2726"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_MFS_efflux_pumps"	"EMRBSM"	NA
"MEG_2727"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_MFS_efflux_pumps"	"EMRCSM"	NA
"MEG_2728"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_MFS_efflux_pumps"	"EMRD"	NA
"MEG_2729"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_MFS_efflux_pumps"	"EMRD"	NA
"MEG_2730"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_MFS_efflux_pumps"	"EMRD"	NA
"MEG_2731"	"Drugs"	"Multi-drug_resistance"	"Multi-drug_SMR_efflux_regulator"	"EMRE"	NA
"MEG_2732"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_MFS_efflux_pumps"	"EMRK"	NA
"MEG_2733"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_MFS_efflux_pumps"	"EMRK"	NA
"MEG_2734"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_MFS_efflux_regulator"	"EMRR"	NA
"MEG_2735"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_MFS_efflux_regulator"	"EMRRSM"	NA
"MEG_2736"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_MFS_efflux_pumps"	"EMRY"	NA
"MEG_2737"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_MFS_efflux_pumps"	"EMRY"	NA
"MEG_2738"	"Drugs"	"MLS"	"23S_rRNA_methyltransferases"	"EMTA"	NA
"MEG_2739"	"Drugs"	"Cationic_antimicrobial_peptides"	"Lipid_A_modification"	"EPTA"	NA
"MEG_2740"	"Drugs"	"MLS"	"Macrolide_esterases"	"EREA"	NA
"MEG_2741"	"Drugs"	"MLS"	"Macrolide_esterases"	"EREA"	NA
"MEG_2742"	"Drugs"	"MLS"	"Macrolide_esterases"	"EREA"	NA
"MEG_2743"	"Drugs"	"MLS"	"Macrolide_esterases"	"EREA"	NA
"MEG_2744"	"Drugs"	"MLS"	"Macrolide_esterases"	"EREA"	NA
"MEG_2745"	"Drugs"	"MLS"	"Macrolide_esterases"	"EREA"	NA
"MEG_2746"	"Drugs"	"MLS"	"Macrolide_esterases"	"EREA"	NA
"MEG_2747"	"Drugs"	"MLS"	"Macrolide_esterases"	"EREA"	NA
"MEG_2748"	"Drugs"	"MLS"	"Macrolide_esterases"	"EREA"	NA
"MEG_2749"	"Drugs"	"MLS"	"Macrolide_esterases"	"EREA"	NA
"MEG_2750"	"Drugs"	"MLS"	"Macrolide_esterases"	"EREA"	NA
"MEG_2751"	"Drugs"	"MLS"	"Macrolide_esterases"	"EREA"	NA
"MEG_2752"	"Drugs"	"MLS"	"Macrolide_esterases"	"EREB"	NA
"MEG_2753"	"Drugs"	"MLS"	"Macrolide_esterases"	"EREB"	NA
"MEG_2754"	"Drugs"	"MLS"	"Macrolide_esterases"	"ERED"	NA
"MEG_2755"	"Drugs"	"MLS"	"23S_rRNA_methyltransferases"	"ERM"	NA
"MEG_2756"	"Drugs"	"MLS"	"23S_rRNA_methyltransferases"	"ERM"	NA
"MEG_2757"	"Drugs"	"MLS"	"23S_rRNA_methyltransferases"	"ERM"	NA
"MEG_2758"	"Drugs"	"MLS"	"23S_rRNA_methyltransferases"	"ERM"	NA
"MEG_2759"	"Drugs"	"MLS"	"23S_rRNA_methyltransferases"	"ERM"	NA
"MEG_2760"	"Drugs"	"MLS"	"23S_rRNA_methyltransferases"	"ERM"	NA
"MEG_2761"	"Drugs"	"MLS"	"23S_rRNA_methyltransferases"	"ERM"	NA
"MEG_2762"	"Drugs"	"MLS"	"23S_rRNA_methyltransferases"	"ERM"	NA
"MEG_2763"	"Drugs"	"MLS"	"23S_rRNA_methyltransferases"	"ERM"	NA
"MEG_2764"	"Drugs"	"MLS"	"23S_rRNA_methyltransferases"	"ERM"	NA
"MEG_2765"	"Drugs"	"MLS"	"23S_rRNA_methyltransferases"	"ERM"	NA
"MEG_2766"	"Drugs"	"MLS"	"23S_rRNA_methyltransferases"	"ERM"	NA
"MEG_2767"	"Drugs"	"MLS"	"23S_rRNA_methyltransferases"	"ERM"	NA
"MEG_2768"	"Drugs"	"MLS"	"23S_rRNA_methyltransferases"	"ERM"	NA
"MEG_2769"	"Drugs"	"MLS"	"23S_rRNA_methyltransferases"	"ERM"	NA
"MEG_2770"	"Drugs"	"MLS"	"23S_rRNA_methyltransferases"	"ERM"	NA
"MEG_2771"	"Drugs"	"MLS"	"23S_rRNA_methyltransferases"	"ERM"	NA
"MEG_2772"	"Drugs"	"MLS"	"23S_rRNA_methyltransferases"	"ERM"	NA
"MEG_2773"	"Drugs"	"MLS"	"23S_rRNA_methyltransferases"	"ERM"	NA
"MEG_2774"	"Drugs"	"MLS"	"23S_rRNA_methyltransferases"	"ERM30"	NA
"MEG_2775"	"Drugs"	"MLS"	"23S_rRNA_methyltransferases"	"ERM32"	NA
"MEG_2776"	"Drugs"	"MLS"	"23S_rRNA_methyltransferases"	"ERM32"	NA
"MEG_2777"	"Drugs"	"MLS"	"23S_rRNA_methyltransferases"	"ERM37"	NA
"MEG_2778"	"Drugs"	"MLS"	"23S_rRNA_methyltransferases"	"ERM41"	NA
"MEG_2779"	"Drugs"	"MLS"	"23S_rRNA_methyltransferases"	"ERM42"	NA
"MEG_2780"	"Drugs"	"MLS"	"23S_rRNA_methyltransferases"	"ERM42"	NA
"MEG_2781"	"Drugs"	"MLS"	"23S_rRNA_methyltransferases"	"ERM42"	NA
"MEG_2782"	"Drugs"	"MLS"	"23S_rRNA_methyltransferases"	"ERM44"	NA
"MEG_2783"	"Drugs"	"MLS"	"23S_rRNA_methyltransferases"	"ERMA"	NA
"MEG_2784"	"Drugs"	"MLS"	"23S_rRNA_methyltransferases"	"ERMA"	NA
"MEG_2785"	"Drugs"	"MLS"	"23S_rRNA_methyltransferases"	"ERMA"	NA
"MEG_2786"	"Drugs"	"MLS"	"23S_rRNA_methyltransferases"	"ERMA"	NA
"MEG_2787"	"Drugs"	"MLS"	"23S_rRNA_methyltransferases"	"ERMA"	NA
"MEG_2788"	"Drugs"	"MLS"	"23S_rRNA_methyltransferases"	"ERMB"	NA
"MEG_2789"	"Drugs"	"MLS"	"23S_rRNA_methyltransferases"	"ERMB"	NA
"MEG_2790"	"Drugs"	"MLS"	"23S_rRNA_methyltransferases"	"ERMB"	NA
"MEG_2791"	"Drugs"	"MLS"	"23S_rRNA_methyltransferases"	"ERMB"	NA
"MEG_2792"	"Drugs"	"MLS"	"23S_rRNA_methyltransferases"	"ERMB"	NA
"MEG_2793"	"Drugs"	"MLS"	"23S_rRNA_methyltransferases"	"ERMB"	NA
"MEG_2794"	"Drugs"	"MLS"	"23S_rRNA_methyltransferases"	"ERMB"	NA
"MEG_2795"	"Drugs"	"MLS"	"23S_rRNA_methyltransferases"	"ERMB"	NA
"MEG_2796"	"Drugs"	"MLS"	"23S_rRNA_methyltransferases"	"ERMB"	NA
"MEG_2797"	"Drugs"	"MLS"	"23S_rRNA_methyltransferases"	"ERMB"	NA
"MEG_2798"	"Drugs"	"MLS"	"23S_rRNA_methyltransferases"	"ERMB"	NA
"MEG_2799"	"Drugs"	"MLS"	"23S_rRNA_methyltransferases"	"ERMB"	NA
"MEG_2800"	"Drugs"	"MLS"	"23S_rRNA_methyltransferases"	"ERMB"	NA
"MEG_2801"	"Drugs"	"MLS"	"23S_rRNA_methyltransferases"	"ERMB"	NA
"MEG_2802"	"Drugs"	"MLS"	"23S_rRNA_methyltransferases"	"ERMB"	NA
"MEG_2803"	"Drugs"	"MLS"	"23S_rRNA_methyltransferases"	"ERMB"	NA
"MEG_2804"	"Drugs"	"MLS"	"23S_rRNA_methyltransferases"	"ERMB"	NA
"MEG_2805"	"Drugs"	"MLS"	"23S_rRNA_methyltransferases"	"ERMB"	NA
"MEG_2806"	"Drugs"	"MLS"	"23S_rRNA_methyltransferases"	"ERMB"	NA
"MEG_2807"	"Drugs"	"MLS"	"23S_rRNA_methyltransferases"	"ERMB"	NA
"MEG_2808"	"Drugs"	"MLS"	"23S_rRNA_methyltransferases"	"ERMC"	NA
"MEG_2809"	"Drugs"	"MLS"	"23S_rRNA_methyltransferases"	"ERMC"	NA
"MEG_2810"	"Drugs"	"MLS"	"23S_rRNA_methyltransferases"	"ERMC"	NA
"MEG_2811"	"Drugs"	"MLS"	"23S_rRNA_methyltransferases"	"ERMC"	NA
"MEG_2812"	"Drugs"	"MLS"	"23S_rRNA_methyltransferases"	"ERMC"	NA
"MEG_2813"	"Drugs"	"MLS"	"23S_rRNA_methyltransferases"	"ERMC"	NA
"MEG_2814"	"Drugs"	"MLS"	"23S_rRNA_methyltransferases"	"ERMC"	NA
"MEG_2815"	"Drugs"	"MLS"	"23S_rRNA_methyltransferases"	"ERMC"	NA
"MEG_2816"	"Drugs"	"MLS"	"23S_rRNA_methyltransferases"	"ERMC"	NA
"MEG_2817"	"Drugs"	"MLS"	"23S_rRNA_methyltransferases"	"ERMC"	NA
"MEG_2818"	"Drugs"	"MLS"	"23S_rRNA_methyltransferases"	"ERMC"	NA
"MEG_2819"	"Drugs"	"MLS"	"23S_rRNA_methyltransferases"	"ERMC"	NA
"MEG_2820"	"Drugs"	"MLS"	"23S_rRNA_methyltransferases"	"ERMC"	NA
"MEG_2821"	"Drugs"	"MLS"	"23S_rRNA_methyltransferases"	"ERMC"	NA
"MEG_2822"	"Drugs"	"MLS"	"23S_rRNA_methyltransferases"	"ERMC"	NA
"MEG_2823"	"Drugs"	"MLS"	"23S_rRNA_methyltransferases"	"ERMD"	NA
"MEG_2824"	"Drugs"	"MLS"	"23S_rRNA_methyltransferases"	"ERMD"	NA
"MEG_2825"	"Drugs"	"MLS"	"23S_rRNA_methyltransferases"	"ERMD"	NA
"MEG_2826"	"Drugs"	"MLS"	"23S_rRNA_methyltransferases"	"ERME"	NA
"MEG_2827"	"Drugs"	"MLS"	"23S_rRNA_methyltransferases"	"ERME"	NA
"MEG_2828"	"Drugs"	"MLS"	"23S_rRNA_methyltransferases"	"ERMF"	NA
"MEG_2829"	"Drugs"	"MLS"	"23S_rRNA_methyltransferases"	"ERMF"	NA
"MEG_2830"	"Drugs"	"MLS"	"23S_rRNA_methyltransferases"	"ERMF"	NA
"MEG_2831"	"Drugs"	"MLS"	"23S_rRNA_methyltransferases"	"ERMF"	NA
"MEG_2832"	"Drugs"	"MLS"	"23S_rRNA_methyltransferases"	"ERMF"	NA
"MEG_2833"	"Drugs"	"MLS"	"23S_rRNA_methyltransferases"	"ERMF"	NA
"MEG_2834"	"Drugs"	"MLS"	"23S_rRNA_methyltransferases"	"ERMG"	NA
"MEG_2835"	"Drugs"	"MLS"	"23S_rRNA_methyltransferases"	"ERMG"	NA
"MEG_2836"	"Drugs"	"MLS"	"23S_rRNA_methyltransferases"	"ERMG"	NA
"MEG_2837"	"Drugs"	"MLS"	"23S_rRNA_methyltransferases"	"ERMH"	NA
"MEG_2838"	"Drugs"	"MLS"	"23S_rRNA_methyltransferases"	"ERMN"	NA
"MEG_2839"	"Drugs"	"MLS"	"23S_rRNA_methyltransferases"	"ERMO"	NA
"MEG_2840"	"Drugs"	"MLS"	"23S_rRNA_methyltransferases"	"ERMO"	NA
"MEG_2841"	"Drugs"	"MLS"	"23S_rRNA_methyltransferases"	"ERMQ"	NA
"MEG_2842"	"Drugs"	"MLS"	"23S_rRNA_methyltransferases"	"ERMQ"	NA
"MEG_2843"	"Drugs"	"MLS"	"23S_rRNA_methyltransferases"	"ERMR"	NA
"MEG_2844"	"Drugs"	"MLS"	"23S_rRNA_methyltransferases"	"ERMR"	NA
"MEG_2845"	"Drugs"	"MLS"	"23S_rRNA_methyltransferases"	"ERMS"	NA
"MEG_2846"	"Drugs"	"MLS"	"23S_rRNA_methyltransferases"	"ERMT"	NA
"MEG_2847"	"Drugs"	"MLS"	"23S_rRNA_methyltransferases"	"ERMT"	NA
"MEG_2848"	"Drugs"	"MLS"	"23S_rRNA_methyltransferases"	"ERMT"	NA
"MEG_2849"	"Drugs"	"MLS"	"23S_rRNA_methyltransferases"	"ERMU"	NA
"MEG_2850"	"Drugs"	"MLS"	"23S_rRNA_methyltransferases"	"ERMU"	NA
"MEG_2851"	"Drugs"	"MLS"	"23S_rRNA_methyltransferases"	"ERMV"	NA
"MEG_2852"	"Drugs"	"MLS"	"23S_rRNA_methyltransferases"	"ERMV"	NA
"MEG_2853"	"Drugs"	"MLS"	"23S_rRNA_methyltransferases"	"ERMV"	NA
"MEG_2854"	"Drugs"	"MLS"	"23S_rRNA_methyltransferases"	"ERMX"	NA
"MEG_2855"	"Drugs"	"MLS"	"23S_rRNA_methyltransferases"	"ERMX"	NA
"MEG_2856"	"Drugs"	"MLS"	"23S_rRNA_methyltransferases"	"ERMX"	NA
"MEG_2857"	"Drugs"	"MLS"	"23S_rRNA_methyltransferases"	"ERMX"	NA
"MEG_2858"	"Drugs"	"MLS"	"23S_rRNA_methyltransferases"	"ERMX"	NA
"MEG_2859"	"Drugs"	"MLS"	"23S_rRNA_methyltransferases"	"ERMX"	NA
"MEG_2860"	"Drugs"	"MLS"	"23S_rRNA_methyltransferases"	"ERMX"	NA
"MEG_2861"	"Drugs"	"MLS"	"23S_rRNA_methyltransferases"	"ERMX"	NA
"MEG_2862"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"ERP"	NA
"MEG_2863"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"ESP"	NA
"MEG_2864"	"Drugs"	"Phenicol"	"Chloramphenicol_hydrolase"	"ESTD"	NA
"MEG_2865"	"Drugs"	"Phenicol"	"Chloramphenicol_hydrolase"	"ESTD"	NA
"MEG_2866"	"Drugs"	"Mycobacterium_tuberculosis-specific_Drug"	"Ethionamide-resistant_mutant"	"ETHA"	"RequiresSNPConfirmation"
"MEG_2867"	"Biocides"	"Acid_resistance"	"Acid_resistance_regulator"	"EVGA"	NA
"MEG_2868"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_MFS_efflux_regulator"	"EVGS"	NA
"MEG_2869"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_MFS_efflux_regulator"	"EVGS"	NA
"MEG_2870"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_MFS_efflux_regulator"	"EVGS"	NA
"MEG_2871"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"EVM"	NA
"MEG_2872"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"EXO"	NA
"MEG_2873"	"Biocides"	"Phenolic_compound_resistance"	"Triclosan-resistant_mutation"	"FABG"	"RequiresSNPConfirmation"
"MEG_2874"	"Biocides"	"Phenolic_compound_resistance"	"Phenolic_resistance_protein"	"FABI"	NA
"MEG_2875"	"Biocides"	"Phenolic_compound_resistance"	"Phenolic_resistance_protein"	"FABI"	NA
"MEG_2876"	"Biocides"	"Phenolic_compound_resistance"	"Phenolic_resistance_protein"	"FABK"	NA
"MEG_2877"	"Biocides"	"Phenolic_compound_resistance"	"Phenolic_resistance_protein"	"FABL"	NA
"MEG_2878"	"Biocides"	"Phenolic_compound_resistance"	"Phenolic_resistance_protein"	"FABV"	NA
"MEG_2879"	"Biocides"	"Phenolic_compound_resistance"	"Phenolic_resistance_protein"	"FABV"	NA
"MEG_2880"	"Drugs"	"Elfamycins"	"Elfamycin_efflux_pumps"	"FACT"	NA
"MEG_2881"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"FAR1"	NA
"MEG_2882"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"FAR1"	NA
"MEG_2883"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_MFS_efflux_pumps"	"FARA"	NA
"MEG_2884"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_MFS_efflux_pumps"	"FARA"	NA
"MEG_2885"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_MFS_efflux_pumps"	"FARB"	NA
"MEG_2886"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_MFS_efflux_pumps"	"FARB"	NA
"MEG_2887"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_MFS_efflux_regulator"	"FARR"	NA
"MEG_2888"	"Metals"	"Multi-metal_resistance"	"Multi-metal_ABC_efflux_pumps"	"FBPA"	NA
"MEG_2889"	"Metals"	"Multi-metal_resistance"	"Multi-metal_ABC_efflux_pumps"	"FBPB"	NA
"MEG_2890"	"Metals"	"Multi-metal_resistance"	"Multi-metal_ABC_efflux_pumps"	"FBPB"	NA
"MEG_2891"	"Metals"	"Multi-metal_resistance"	"Multi-metal_ABC_efflux_pumps"	"FBPC"	NA
"MEG_2892"	"Metals"	"Multi-metal_resistance"	"Multi-metal_ABC_efflux_pumps"	"FBPC"	NA
"MEG_2893"	"Metals"	"Multi-metal_resistance"	"Multi-metal_ABC_efflux_pumps"	"FECD"	NA
"MEG_2894"	"Metals"	"Multi-metal_resistance"	"Multi-metal_ABC_efflux_pumps"	"FECD"	NA
"MEG_2895"	"Metals"	"Multi-metal_resistance"	"Multi-metal_ABC_efflux_pumps"	"FECD"	NA
"MEG_2896"	"Metals"	"Multi-metal_resistance"	"Multi-metal_ABC_efflux_pumps"	"FECE"	NA
"MEG_2897"	"Metals"	"Multi-metal_resistance"	"Multi-metal_ABC_efflux_pumps"	"FECE"	NA
"MEG_2898"	"Multi-compound"	"Biocide_and_metal_resistance"	"Biocide_and_metal_ABC_efflux_pumps"	"FETA"	NA
"MEG_2899"	"Multi-compound"	"Biocide_and_metal_resistance"	"Biocide_and_metal_ABC_efflux_pumps"	"FETB"	NA
"MEG_2900"	"Multi-compound"	"Biocide_and_metal_resistance"	"Biocide_and_metal_ABC_efflux_pumps"	"FETB"	NA
"MEG_2901"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_MFS_efflux_pumps"	"FEXA"	NA
"MEG_2902"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_MFS_efflux_pumps"	"FEXA"	NA
"MEG_2903"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_MFS_efflux_pumps"	"FEXA"	NA
"MEG_2904"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_MFS_efflux_pumps"	"FEXA"	NA
"MEG_2905"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_MFS_efflux_pumps"	"FEXA"	NA
"MEG_2906"	"Drugs"	"Phenicol"	"Phenicol_resistance_MFS_efflux_pumps"	"FEXB"	NA
"MEG_2907"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"FEZ"	NA
"MEG_2908"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"FIA"	NA
"MEG_2909"	"Metals"	"Multi-metal_resistance"	"Multi-metal_resistance_protein"	"FIEF"	NA
"MEG_2910"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"FIM"	NA
"MEG_2911"	"Drugs"	"Phenicol"	"Phenicol_resistance_MFS_efflux_pumps"	"FLOR"	NA
"MEG_2912"	"Drugs"	"Phenicol"	"Phenicol_resistance_MFS_efflux_pumps"	"FLOR"	NA
"MEG_2913"	"Drugs"	"Phenicol"	"Phenicol_resistance_MFS_efflux_pumps"	"FLOR"	NA
"MEG_2914"	"Drugs"	"Phenicol"	"Phenicol_resistance_MFS_efflux_pumps"	"FLOR"	NA
"MEG_2915"	"Drugs"	"Phenicol"	"Phenicol_resistance_MFS_efflux_pumps"	"FLOR"	NA
"MEG_2916"	"Drugs"	"Phenicol"	"Phenicol_resistance_MFS_efflux_pumps"	"FLOR"	NA
"MEG_2917"	"Drugs"	"Phenicol"	"Phenicol_resistance_MFS_efflux_pumps"	"FLOR"	NA
"MEG_2918"	"Drugs"	"Phenicol"	"Phenicol_resistance_MFS_efflux_pumps"	"FLOR"	NA
"MEG_2919"	"Drugs"	"Phenicol"	"Phenicol_resistance_MFS_efflux_pumps"	"FLOR"	NA
"MEG_2920"	"Drugs"	"Phenicol"	"Phenicol_resistance_MFS_efflux_pumps"	"FLOR"	NA
"MEG_2921"	"Drugs"	"Phenicol"	"Phenicol_resistance_MFS_efflux_pumps"	"FLOR"	NA
"MEG_2922"	"Drugs"	"Phenicol"	"Phenicol_resistance_MFS_efflux_pumps"	"FLOR"	NA
"MEG_2923"	"Drugs"	"Phenicol"	"Phenicol_resistance_MFS_efflux_pumps"	"FLOR"	NA
"MEG_2924"	"Drugs"	"Phenicol"	"Phenicol_resistance_MFS_efflux_pumps"	"FLOR"	NA
"MEG_2925"	"Drugs"	"Phenicol"	"Phenicol_resistance_MFS_efflux_pumps"	"FLOR"	NA
"MEG_2926"	"Drugs"	"Phenicol"	"Phenicol_resistance_MFS_efflux_pumps"	"FLOR"	NA
"MEG_2927"	"Drugs"	"Phenicol"	"Phenicol_resistance_MFS_efflux_pumps"	"FLOR"	NA
"MEG_2928"	"Drugs"	"Phenicol"	"Phenicol_resistance_MFS_efflux_pumps"	"FLOR"	NA
"MEG_2929"	"Drugs"	"Phenicol"	"Phenicol_resistance_MFS_efflux_pumps"	"FLOR"	NA
"MEG_2930"	"Drugs"	"Phenicol"	"Phenicol_resistance_MFS_efflux_pumps"	"FLOR"	NA
"MEG_2931"	"Drugs"	"Phenicol"	"Phenicol_resistance_MFS_efflux_pumps"	"FLOR"	NA
"MEG_2932"	"Drugs"	"Aminoglycosides"	"16S_rRNA_methyltransferases"	"FMRO"	NA
"MEG_2933"	"Drugs"	"Mycobacterium_tuberculosis-specific_Drug"	"Para-aminosalicylic_acid_resistant_mutant"	"FOLC"	"RequiresSNPConfirmation"
"MEG_2934"	"Drugs"	"Sulfonamides"	"Sulfonamide-resistant_dihydropteroate_synthases"	"FOLP"	"RequiresSNPConfirmation"
"MEG_2935"	"Drugs"	"Sulfonamides"	"Sulfonamide-resistant_dihydropteroate_synthases"	"FOLP"	"RequiresSNPConfirmation"
"MEG_2936"	"Drugs"	"Sulfonamides"	"Sulfonamide-resistant_dihydropteroate_synthases"	"FOLP"	"RequiresSNPConfirmation"
"MEG_2937"	"Drugs"	"Sulfonamides"	"Sulfonamide-resistant_dihydropteroate_synthases"	"FOLP"	"RequiresSNPConfirmation"
"MEG_2938"	"Drugs"	"Sulfonamides"	"Sulfonamide-resistant_dihydropteroate_synthases"	"FOLP"	"RequiresSNPConfirmation"
"MEG_2939"	"Drugs"	"Sulfonamides"	"Sulfonamide-resistant_dihydropteroate_synthases"	"FOLP"	"RequiresSNPConfirmation"
"MEG_2940"	"Drugs"	"Sulfonamides"	"Sulfonamide-resistant_dihydropteroate_synthases"	"FOLP"	"RequiresSNPConfirmation"
"MEG_2941"	"Drugs"	"Sulfonamides"	"Sulfonamide-resistant_dihydropteroate_synthases"	"FOLP"	"RequiresSNPConfirmation"
"MEG_2942"	"Drugs"	"Sulfonamides"	"Sulfonamide-resistant_dihydropteroate_synthases"	"FOLP"	"RequiresSNPConfirmation"
"MEG_2943"	"Drugs"	"Sulfonamides"	"Sulfonamide-resistant_dihydropteroate_synthases"	"FOLP"	"RequiresSNPConfirmation"
"MEG_2944"	"Drugs"	"Sulfonamides"	"Sulfonamide-resistant_dihydropteroate_synthases"	"FOLP"	"RequiresSNPConfirmation"
"MEG_2945"	"Drugs"	"Sulfonamides"	"Sulfonamide-resistant_dihydropteroate_synthases"	"FOLP"	"RequiresSNPConfirmation"
"MEG_2946"	"Drugs"	"Sulfonamides"	"Sulfonamide-resistant_dihydropteroate_synthases"	"FOLP"	"RequiresSNPConfirmation"
"MEG_2947"	"Drugs"	"Sulfonamides"	"Sulfonamide-resistant_dihydropteroate_synthases"	"FOLP"	"RequiresSNPConfirmation"
"MEG_2948"	"Drugs"	"Sulfonamides"	"Sulfonamide-resistant_dihydropteroate_synthases"	"FOLP"	"RequiresSNPConfirmation"
"MEG_2949"	"Drugs"	"Sulfonamides"	"Sulfonamide-resistant_dihydropteroate_synthases"	"FOLP"	"RequiresSNPConfirmation"
"MEG_2950"	"Drugs"	"Sulfonamides"	"Sulfonamide-resistant_dihydropteroate_synthases"	"FOLP"	"RequiresSNPConfirmation"
"MEG_2951"	"Drugs"	"Sulfonamides"	"Sulfonamide-resistant_dihydropteroate_synthases"	"FOLP"	"RequiresSNPConfirmation"
"MEG_2952"	"Drugs"	"Sulfonamides"	"Sulfonamide-resistant_dihydropteroate_synthases"	"FOLP"	"RequiresSNPConfirmation"
"MEG_2953"	"Drugs"	"Sulfonamides"	"Sulfonamide-resistant_dihydropteroate_synthases"	"FOLP"	"RequiresSNPConfirmation"
"MEG_2954"	"Drugs"	"Sulfonamides"	"Sulfonamide-resistant_dihydropteroate_synthases"	"FOLP"	"RequiresSNPConfirmation"
